date,lon,lat,sst,chl
2023-12-19,81.43674,10.104167,27.609999,0.29546925
2023-12-19,79.228035,10.0625,26.474998,3.8551865
2023-12-19,81.14502,10.0625,27.515,0.2447609
2023-12-19,80.56159,10.020833,27.285,0.35928693
2023-12-19,80.603264,10.020833,27.244999,0.3591927
2023-12-19,80.56159,9.979167,26.914999,0.36369997
2023-12-19,81.020004,9.979167,27.58,0.18194169
2023-12-19,81.061676,9.979167,27.404999,0.17863087
2023-12-19,81.22837,9.979167,27.564999,0.24764304
2023-12-19,80.686615,9.9375,26.349998,0.40415347
2023-12-19,80.978325,9.9375,27.26,0.22956245
2023-12-19,81.10335,9.9375,27.644999,0.1741933
2023-12-19,81.14502,9.9375,27.5,0.17410767
2023-12-19,81.1867,9.9375,27.41,0.1879066
2023-12-19,81.27004,9.9375,26.67,0.19346052
2023-12-19,81.020004,9.895833,27.48,0.28063866
2023-12-19,81.22837,9.895833,27.529999,0.20779017
2023-12-19,80.644936,9.854167,27.355,0.46669656
2023-12-19,80.686615,9.854167,26.73,0.46669656
2023-12-19,81.14502,9.854167,27.414999,0.23620096
2023-12-19,80.603264,9.8125,27.47,0.4936704
2023-12-19,81.061676,9.8125,27.51,0.29161197
2023-12-19,76.31088,9.770833,29.58,4.1276913
2023-12-19,80.51992,9.770833,26.965,0.92544454
2023-12-19,80.56159,9.770833,27.324999,0.89575404
2023-12-19,81.020004,9.770833,27.48,0.2929563
2023-12-19,78.97799,9.6875,26.47,3.8425198
2023-12-19,80.603264,9.6875,26.455,0.7213223
2023-12-19,80.644936,9.645833,26.925,0.8078198
2023-12-19,80.603264,9.604167,26.644999,0.9071296
2023-12-19,80.06151,9.520833,26.625,4.928657
2023-12-19,80.14485,9.520833,27.375,5.505809
2023-12-19,76.352554,9.479167,29.679998,3.775527
2023-12-19,78.894646,9.479167,26.22,4.8712583
2023-12-19,80.18653,9.479167,27.51,5.0064573
2023-12-19,80.603264,9.479167,26.869999,2.738577
2023-12-19,80.76996,9.479167,27.515,2.2282934
2023-12-19,78.93632,9.4375,26.119999,4.87133
2023-12-19,80.644936,9.4375,27.285,2.2030838
2023-12-19,80.686615,9.4375,27.154999,2.1899507
2023-12-19,81.14502,9.4375,27.33,0.469256
2023-12-19,81.1867,9.4375,27.32,0.49894053
2023-12-19,81.22837,9.4375,27.289999,0.5463393
2023-12-19,79.936485,9.395833,26.689999,1.7595086
2023-12-19,79.97816,9.395833,26.73,2.2266219
2023-12-19,80.01984,9.395833,27.115,3.0213652
2023-12-19,81.10335,9.395833,27.49,0.5079201
2023-12-19,81.27004,9.395833,27.39,0.5541697
2023-12-19,82.52025,9.395833,28.64,0.14985937
2023-12-19,82.56193,9.395833,28.605,0.15305941
2023-12-19,82.6036,9.395833,28.56,0.14975825
2023-12-19,82.770294,9.395833,28.49,0.16010787
2023-12-19,76.352554,9.354167,29.4,4.811962
2023-12-19,78.97799,9.354167,26.144999,6.364497
2023-12-19,79.76979,9.354167,26.5,1.825222
2023-12-19,79.81146,9.354167,26.505,1.5234631
2023-12-19,79.85314,9.354167,27.09,1.5144757
2023-12-19,81.14502,9.354167,27.55,0.5102352
2023-12-19,81.1867,9.354167,27.265,0.49936733
2023-12-19,81.22837,9.354167,27.39,0.5452263
2023-12-19,82.6036,9.354167,28.58,0.15809585
2023-12-19,82.64527,9.354167,28.56,0.15925382
2023-12-19,82.68694,9.354167,28.375,0.15957256
2023-12-19,76.352554,9.3125,29.58,4.1255565
2023-12-19,76.394226,9.3125,29.63,4.9175467
2023-12-19,79.936485,9.3125,26.269999,2.3048642
2023-12-19,82.52025,9.3125,27.875,0.17067978
2023-12-19,82.811966,9.3125,28.65,0.1688902
2023-12-19,82.93699,9.3125,27.894999,0.16489945
2023-12-19,82.97866,9.3125,28.21,0.17058176
2023-12-19,83.02033,9.3125,28.545,0.16926722
2023-12-19,83.06201,9.3125,28.06,0.16866997
2023-12-19,83.10368,9.3125,27.72,0.16656823
2023-12-19,83.145355,9.3125,27.675,0.1637807
2023-12-19,79.76979,9.270833,25.869999,1.7901564
2023-12-19,79.81146,9.270833,27.295,1.7079734
2023-12-19,82.64527,9.270833,28.65,0.16631553
2023-12-19,82.811966,9.270833,27.675,0.16896583
2023-12-19,82.97866,9.270833,24.765,0.17283547
2023-12-19,83.18703,9.270833,28.43,0.1665244
2023-12-19,82.68694,9.229167,28.734999,0.17700757
2023-12-19,82.770294,9.229167,27.93,0.17487866
2023-12-19,82.89532,9.229167,27.869999,0.17992124
2023-12-19,82.93699,9.229167,28.525,0.17800121
2023-12-19,82.97866,9.229167,28.525,0.17510352
2023-12-19,83.02033,9.229167,27.68,0.17734113
2023-12-19,83.06201,9.229167,27.48,0.17321482
2023-12-19,83.10368,9.229167,28.064999,0.17169835
2023-12-19,83.145355,9.229167,28.55,0.17207201
2023-12-19,79.144684,9.1875,27.385,2.377703
2023-12-19,79.81146,9.1875,26.06,2.2127495
2023-12-19,80.85331,9.1875,27.65,2.8180015
2023-12-19,79.26971,9.145833,27.635,1.9367013
2023-12-19,79.39473,9.145833,26.99,3.2873719
2023-12-19,80.85331,9.145833,27.675,2.6394293
2023-12-19,80.93665,9.104167,27.644999,2.6600568
2023-12-19,79.144684,9.0625,26.58,0.69162273
2023-12-19,79.18636,9.0625,26.644999,1.4001546
2023-12-19,78.93632,9.020833,27.144999,0.6274642
2023-12-19,78.97799,9.020833,27.144999,0.51580524
2023-12-19,79.01967,9.020833,25.805,0.4975647
2023-12-19,79.06134,9.020833,27.73,0.55659574
2023-12-19,79.10301,9.020833,26.939999,0.46757036
2023-12-19,79.144684,9.020833,26.9,0.40086734
2023-12-19,79.228035,9.020833,27.335,0.89990807
2023-12-19,79.81146,9.020833,27.445,4.1074624
2023-12-19,80.93665,9.020833,28.074999,3.7432241
2023-12-19,83.22871,9.020833,28.39,0.17034942
2023-12-19,78.519585,8.979167,27.24,1.5342498
2023-12-19,78.56126,8.979167,27.55,1.2165393
2023-12-19,79.228035,8.979167,27.09,1.0130733
2023-12-19,80.978325,8.979167,28.265,3.3255851
2023-12-19,82.14519,8.979167,28.779999,0.1800592
2023-12-19,82.18686,8.979167,28.699999,0.17732348
2023-12-19,82.22854,8.979167,28.22,0.17171048
2023-12-19,82.89532,8.979167,28.289999,0.1870745
2023-12-19,78.39456,8.9375,26.675,1.823594
2023-12-19,78.43623,8.9375,26.675,2.6860335
2023-12-19,78.477905,8.9375,26.035,1.820401
2023-12-19,78.97799,8.9375,26.595,0.47628337
2023-12-19,79.144684,8.9375,27.63,0.72315603
2023-12-19,82.14519,8.9375,27.89,0.17059074
2023-12-19,82.22854,8.9375,28.625,0.17811806
2023-12-19,76.56092,8.895833,29.064999,2.1302896
2023-12-19,78.519585,8.895833,26.449999,1.0927454
2023-12-19,78.56126,8.895833,27.734999,0.897881
2023-12-19,82.14519,8.895833,28.845,0.17099051
2023-12-19,82.18686,8.895833,28.695,0.17324175
2023-12-19,82.22854,8.895833,28.644999,0.1855043
2023-12-19,76.60259,8.854167,29.17,0.8593143
2023-12-19,78.31121,8.854167,27.15,1.3151128
2023-12-19,78.35289,8.854167,26.175,1.2270395
2023-12-19,78.39456,8.854167,25.82,1.000792
2023-12-19,78.477905,8.854167,25.744999,0.95966506
2023-12-19,78.56126,8.854167,25.664999,0.82198054
2023-12-19,78.852974,8.854167,27.099998,0.36869237
2023-12-19,79.228035,8.854167,27.769999,0.76077765
2023-12-19,79.26971,8.854167,27.935,0.7676641
2023-12-19,79.31138,8.854167,28.025,0.7690432
2023-12-19,78.43623,8.8125,26.68,0.6891787
2023-12-19,78.519585,8.8125,26.99,0.60765034
2023-12-19,78.56126,8.8125,27.68,0.50543517
2023-12-19,79.144684,8.8125,27.51,0.7701499
2023-12-19,79.18636,8.8125,27.51,0.77706474
2023-12-19,82.35355,8.8125,28.625,0.16537848
2023-12-19,79.06134,8.770833,27.63,0.58444446
2023-12-19,79.39473,8.770833,26.73,0.92483056
2023-12-19,82.52025,8.770833,28.74,0.18195742
2023-12-19,76.727615,8.729167,29.3,0.40109628
2023-12-19,78.186195,8.729167,26.869999,3.6713293
2023-12-19,79.47807,8.729167,26.65,1.2502482
2023-12-19,79.72812,8.729167,26.07,1.3816371
2023-12-19,79.76979,8.729167,26.175,2.1988654
2023-12-19,82.436905,8.729167,28.355,0.17864935
2023-12-19,82.52025,8.729167,28.605,0.17963055
2023-12-19,78.35289,8.6875,26.035,0.7768084
2023-12-19,79.01967,8.6875,26.289999,0.51522475
2023-12-19,79.06134,8.6875,26.435,0.5345903
2023-12-19,79.72812,8.6875,27.55,0.7769571
2023-12-19,79.76979,8.6875,26.21,1.5338837
2023-12-19,81.22837,8.6875,28.025,2.5636747
2023-12-19,82.18686,8.6875,27.715,0.15730126
2023-12-19,82.436905,8.6875,28.234999,0.17201553
2023-12-19,83.3954,8.6875,28.005,0.17031102
2023-12-19,83.478745,8.6875,28.675,0.17239691
2023-12-19,76.76929,8.645833,29.21,0.36836252
2023-12-19,78.144516,8.645833,26.949999,3.6573765
2023-12-19,78.186195,8.645833,26.949999,3.1299622
2023-12-19,78.26954,8.645833,26.775,1.1262599
2023-12-19,78.39456,8.645833,27.949999,0.38375914
2023-12-19,78.43623,8.645833,28.029999,0.2588349
2023-12-19,78.477905,8.645833,26.83,0.21524957
2023-12-19,81.22837,8.645833,28.449999,3.09661
2023-12-19,82.020164,8.645833,28.349998,0.18541956
2023-12-19,82.061844,8.645833,28.75,0.18176344
2023-12-19,82.18686,8.645833,27.595,0.16124311
2023-12-19,82.22854,8.645833,27.595,0.16121729
2023-12-19,83.3954,8.645833,28.675,0.14809039
2023-12-19,83.43707,8.645833,28.705,0.1583663
2023-12-19,83.478745,8.645833,28.72,0.16766606
2023-12-19,76.81097,8.604167,29.105,0.29319602
2023-12-19,78.144516,8.604167,25.154999,3.3564916
2023-12-19,78.26954,8.604167,26.805,0.8360773
2023-12-19,78.519585,8.604167,27.65,0.24027301
2023-12-19,78.97799,8.604167,26.314999,0.448791
2023-12-19,79.01967,8.604167,26.355,0.4587179
2023-12-19,79.06134,8.604167,27.439999,0.5089694
2023-12-19,79.72812,8.604167,25.99,1.0318297
2023-12-19,79.76979,8.604167,26.39,1.6643804
2023-12-19,81.22837,8.604167,28.414999,4.154624
2023-12-19,82.14519,8.604167,27.18,0.15924054
2023-12-19,82.27021,8.604167,28.865,0.16138832
2023-12-19,76.85264,8.5625,28.93,0.3773666
2023-12-19,78.39456,8.5625,26.154999,0.23960927
2023-12-19,78.43623,8.5625,28.029999,0.22150113
2023-12-19,79.72812,8.5625,28.109999,4.081672
2023-12-19,79.85314,8.5625,27.38,8.510621
2023-12-19,82.061844,8.5625,28.949999,0.18281223
2023-12-19,82.31188,8.5625,28.875,0.16486551
2023-12-19,78.39456,8.520833,26.115,0.23730956
2023-12-19,78.43623,8.520833,27.545,0.2194797
2023-12-19,79.47807,8.520833,27.869999,0.48868507
2023-12-19,79.51975,8.520833,27.869999,0.4977922
2023-12-19,79.561424,8.520833,28.394999,0.5096799
2023-12-19,79.68645,8.520833,27.81,2.6160185
2023-12-19,79.85314,8.520833,27.46,4.7770195
2023-12-19,82.061844,8.520833,28.449999,0.185662
2023-12-19,82.31188,8.520833,28.664999,0.15975673
2023-12-19,76.93598,8.479167,28.289999,0.33057854
2023-12-19,78.186195,8.479167,27.369999,7.17422
2023-12-19,78.39456,8.479167,27.58,0.27696726
2023-12-19,78.68628,8.479167,28.23,0.26028436
2023-12-19,79.68645,8.479167,27.74,2.057836
2023-12-19,79.85314,8.479167,27.265,5.539034
2023-12-19,82.35355,8.479167,28.65,0.15969287
2023-12-19,82.39523,8.4375,27.904999,0.16530907
2023-12-19,78.35289,8.395833,27.244999,0.22507732
2023-12-19,79.85314,8.395833,27.64,8.927045
2023-12-19,78.06117,8.354167,27.215,2.6597414
2023-12-19,78.144516,8.354167,27.39,2.6597412
2023-12-19,82.47858,8.354167,27.644999,0.17454998
2023-12-19,76.93598,8.3125,29.035,0.42179307
2023-12-19,76.97766,8.3125,28.885,0.54882336
2023-12-19,77.10268,8.3125,28.18,0.29821992
2023-12-19,78.477905,8.3125,28.324999,0.15562238
2023-12-19,77.01933,8.270833,28.9,0.50692046
2023-12-19,77.144356,8.270833,28.414999,0.21087644
2023-12-19,79.47807,8.270833,28.519999,0.6711612
2023-12-19,79.51975,8.270833,28.525,0.8387706
2023-12-19,77.061005,8.229167,28.965,0.62810904
2023-12-19,77.852806,8.229167,26.635,1.8825331
2023-12-19,78.102844,8.229167,27.92,0.2609824
2023-12-19,83.10368,8.229167,28.359999,0.17586365
2023-12-19,83.145355,8.229167,28.314999,0.15580903
2023-12-19,83.18703,8.229167,26.805,0.1541623
2023-12-19,77.10268,8.1875,28.654999,0.49674374
2023-12-19,77.2277,8.1875,28.115,0.2838365
2023-12-19,77.852806,8.1875,27.06,1.4164678
2023-12-19,77.89448,8.1875,27.06,1.4235259
2023-12-19,77.93615,8.1875,27.58,1.3284882
2023-12-19,79.4364,8.1875,28.585,0.6377786
2023-12-19,79.47807,8.1875,28.585,0.80694467
2023-12-19,79.51975,8.1875,27.91,1.146478
2023-12-19,77.97782,8.145833,27.56,0.27652577
2023-12-19,78.144516,8.145833,27.48,0.25301802
2023-12-19,83.10368,8.145833,28.355,0.12095484
2023-12-19,83.145355,8.145833,28.51,0.12095484
2023-12-19,83.18703,8.145833,28.625,0.16208944
2023-12-19,83.22871,8.145833,28.779999,0.1650839
2023-12-19,79.39473,8.104167,28.585,0.40250137
2023-12-19,83.10368,8.0625,27.765,0.16842604
2023-12-19,83.145355,8.0625,28.439999,0.17236255
2023-12-19,83.22871,8.0625,27.59,0.16272588
2023-12-19,83.18703,8.020833,28.744999,0.17310168
2023-12-19,79.35306,7.9791665,28.21,0.5185362
2023-12-19,81.47841,7.9791665,28.3,6.0387297
2023-12-19,83.06201,7.9791665,28.644999,0.16765034
2023-12-19,83.18703,7.9791665,28.744999,0.17107606
2023-12-19,79.10301,7.895833,28.699999,0.2160813
2023-12-19,79.18636,7.8541665,28.18,0.2258358
2023-12-19,79.35306,7.8541665,28.199999,0.33271107
2023-12-19,79.144684,7.8125,28.66,0.21869394
2023-12-19,79.35306,7.8125,28.199999,0.24960977
2023-12-19,79.06134,7.770833,28.035,0.21416657
2023-12-19,79.144684,7.770833,28.66,0.22122729
2023-12-19,79.31138,7.7291665,28.439999,0.2879141
2023-12-19,78.97799,7.6875,28.83,0.30789444
2023-12-19,79.18636,7.6875,28.83,0.228082
2023-12-19,82.31188,7.6875,28.824999,0.29909995
2023-12-19,79.144684,7.645833,28.789999,0.2556263
2023-12-19,81.728455,7.645833,28.224998,2.0610545
2023-12-19,82.27021,7.645833,28.955,0.34530553
2023-12-19,82.31188,7.645833,27.33,0.3595969
2023-12-19,82.35355,7.645833,27.675,0.39871782
2023-12-19,82.39523,7.645833,28.23,0.39598736
2023-12-19,82.436905,7.645833,28.515,0.24342434
2023-12-19,79.06134,7.6041665,28.875,0.26336777
2023-12-19,82.22854,7.6041665,28.65,0.4705474
2023-12-19,82.27021,7.6041665,27.494999,0.45959875
2023-12-19,82.436905,7.6041665,27.88,0.39470452
2023-12-19,78.56126,7.5625,28.734999,0.24807279
2023-12-19,81.77013,7.5625,28.455,2.1679854
2023-12-19,82.22854,7.5625,28.65,0.59118605
2023-12-19,82.436905,7.5625,27.88,0.39587936
2023-12-19,82.47858,7.520833,28.849998,0.17169203
2023-12-19,81.8118,7.4791665,28.42,1.1151503
2023-12-19,82.47858,7.4791665,28.849998,0.17832895
2023-12-19,78.56126,7.4375,25.51,0.20438126
2023-12-19,78.60293,7.4375,27.234999,0.20437981
2023-12-19,82.436905,7.4375,28.535,0.17567684
2023-12-19,82.47858,7.4375,28.93,0.17772281
2023-12-19,82.52025,7.4375,28.425,0.16374093
2023-12-19,79.85314,7.395833,29.085,22.999655
2023-12-19,82.436905,7.395833,27.705,0.17717144
2023-12-19,82.56193,7.395833,28.039999,0.16152678
2023-12-19,79.85314,7.3541665,28.949999,6.7967677
2023-12-19,81.85347,7.3541665,28.484999,1.6656144
2023-12-19,82.56193,7.3541665,28.0,0.1990591
2023-12-19,79.85314,7.3125,28.949999,8.210233
2023-12-19,81.85347,7.3125,28.484999,1.7903796
2023-12-19,79.85314,7.270833,28.39,8.210252
2023-12-19,81.85347,7.270833,28.484999,1.790401
2023-12-19,81.85347,7.2291665,27.49,3.59573
2023-12-19,79.85314,7.1875,28.58,4.092204
2023-12-19,81.85347,7.1875,28.14,2.999557
2023-12-19,79.89481,6.8125,28.119999,0.5999926
2023-12-19,79.89481,6.770833,28.43,0.5999926
2023-12-19,81.8118,6.770833,27.744999,3.7483325
2023-12-19,79.561424,6.6875,28.699999,0.22587968
2023-12-19,79.603096,6.6875,26.67,0.24764316
2023-12-19,79.76979,6.6875,28.465,0.45596787
2023-12-19,79.76979,6.645833,28.615,0.5234112
2023-12-19,79.561424,6.6041665,28.555,0.21465975
2023-12-19,79.603096,6.6041665,28.529999,0.21662964
2023-12-19,79.76979,6.6041665,28.539999,0.51172036
2023-12-19,79.64477,6.5625,27.91,0.24986617
2023-12-19,79.68645,6.5625,26.925,0.2568615
2023-12-19,79.76979,6.5625,28.539999,0.60595995
2023-12-19,79.64477,6.520833,27.91,0.2541676
